squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard,TheYearRange
87436,65,77,93463,4,5,2005,FALSE,FALSE,6671,7593,360,FALSE,6,8753875.5,Basic,no pool and has yard,from 2000 to 2010
80776,37,38,76172,2,8,1990,TRUE,TRUE,4193,8122,847,TRUE,8,8086132,Basic,has pool and no yard,from 1990 to 1999
30472,87,34,21533,5,7,2001,TRUE,TRUE,7093,4036,686,FALSE,1,3053446.1,Basic,no pool and has yard,from 2000 to 2010
52141,65,40,12578,8,1,1999,TRUE,TRUE,6502,8866,866,FALSE,5,5218700.9,Basic,has pool and no yard,from 1990 to 1999
51777,6,38,66850,7,1,2007,TRUE,FALSE,6619,7721,105,FALSE,8,5186005.7,Luxury,has pool and has yard,from 2000 to 2010
40280,72,56,17120,2,7,2002,TRUE,TRUE,4126,7269,522,FALSE,6,4036659.2,Basic,no pool and has yard,from 2000 to 2010
79457,58,18,77089,6,4,1992,TRUE,FALSE,1393,5374,338,FALSE,6,7949180.2,Basic,no pool and has yard,from 1990 to 1999
93568,51,31,54245,5,5,2017,FALSE,FALSE,2633,2275,317,TRUE,7,9362309.7,Basic,no pool and has yard,after 2011
656,98,12,35503,4,3,2016,FALSE,FALSE,5947,932,707,TRUE,10,68528.6,Basic,has pool and no yard,after 2011
28997,16,28,54097,6,3,1992,FALSE,TRUE,8232,5924,873,TRUE,5,2906243.2,Basic,no pool and has yard,from 1990 to 1999
97147,4,98,5644,3,9,1995,TRUE,TRUE,5468,9304,595,TRUE,0,9722196.5,Basic,has pool and no yard,from 1990 to 1999
69411,45,25,52664,7,2,2013,FALSE,FALSE,5047,6724,303,FALSE,3,6945253.3,Basic,no pool and has yard,after 2011
38190,42,92,55109,2,5,2012,FALSE,TRUE,6916,7363,411,TRUE,0,3828288.2,Basic,has pool and no yard,after 2011
81473,12,1,19104,7,3,1990,TRUE,FALSE,8513,6267,615,TRUE,2,8154129,Luxury,has pool and has yard,from 1990 to 1999
23682,31,97,61955,3,10,2007,TRUE,TRUE,4705,9969,115,FALSE,4,2381051.7,Basic,no pool and has yard,from 2000 to 2010
81448,44,24,89622,6,10,1996,TRUE,FALSE,200,7801,190,TRUE,8,8146243.6,Basic,no pool and no yard,from 1990 to 1999
16127,73,6,28345,1,8,2005,TRUE,TRUE,3055,4172,286,FALSE,6,1615094.5,Basic,has pool and no yard,from 2000 to 2010
61486,18,39,44679,1,4,1995,FALSE,TRUE,629,5658,231,TRUE,7,6155982.5,Basic,has pool and has yard,from 1990 to 1999
96526,1,65,73215,7,5,2005,FALSE,TRUE,7174,6972,617,FALSE,6,9657380.5,Basic,no pool and no yard,from 2000 to 2010
55287,83,7,15114,2,1,2017,FALSE,TRUE,3623,1665,267,FALSE,3,5529453.7,Basic,no pool and no yard,after 2011
86820,16,34,46893,2,1,2012,TRUE,FALSE,5812,6761,765,FALSE,1,8683419.2,Basic,no pool and no yard,after 2011
93373,79,74,94882,3,7,1990,FALSE,TRUE,4750,6912,552,FALSE,4,9348395,Basic,has pool and has yard,from 1990 to 1999
33098,24,13,16595,8,10,2021,FALSE,FALSE,3844,9677,380,FALSE,5,3318507.1,Basic,has pool and has yard,after 2011
69898,71,77,42377,5,1,1992,TRUE,FALSE,8394,2650,920,TRUE,3,6994429.2,Basic,has pool and no yard,from 1990 to 1999
11401,44,99,29467,1,6,2013,TRUE,TRUE,6823,5418,169,FALSE,3,1152914.3,Basic,no pool and has yard,after 2011
66705,50,11,62304,8,6,2007,TRUE,TRUE,4489,8258,310,FALSE,9,6672336.7,Basic,no pool and no yard,from 2000 to 2010
38947,88,21,84667,7,4,2018,FALSE,TRUE,6357,3415,751,TRUE,8,3900872.8,Basic,has pool and no yard,after 2011
65205,6,19,32496,8,1,2004,FALSE,FALSE,9346,4422,467,FALSE,5,6523874.4,Basic,no pool and has yard,from 2000 to 2010
19339,2,81,79356,2,3,2003,TRUE,FALSE,9699,9342,889,TRUE,4,1939172.3,Basic,no pool and has yard,from 2000 to 2010
23971,18,59,39335,7,1,2005,FALSE,FALSE,9045,7696,461,TRUE,7,2402438.5,Basic,has pool and has yard,from 2000 to 2010
50944,19,11,31392,4,4,2013,TRUE,FALSE,6963,819,893,FALSE,1,5099151.3,Basic,has pool and no yard,after 2011
43283,59,43,40618,9,8,2002,TRUE,FALSE,6595,3881,642,TRUE,10,4336072.2,Basic,has pool and no yard,from 2000 to 2010
29323,58,7,10925,6,8,2000,FALSE,TRUE,4994,8783,846,FALSE,8,2938369,Basic,has pool and has yard,from 2000 to 2010
81362,72,72,6551,9,7,1994,TRUE,TRUE,6047,2565,716,TRUE,6,8144502.4,Basic,has pool and no yard,from 1990 to 1999
8941,4,94,7455,8,5,2012,FALSE,FALSE,7273,4065,987,FALSE,1,902785.2,Basic,no pool and no yard,after 2011
34967,30,49,73909,1,4,2009,TRUE,FALSE,8103,4297,418,FALSE,1,3501658.9,Basic,no pool and has yard,from 2000 to 2010
66555,56,36,47738,8,10,2020,TRUE,TRUE,847,8138,184,TRUE,4,6664457,Luxury,has pool and has yard,after 2011
85985,4,34,91268,2,1,2005,FALSE,FALSE,6166,5117,303,TRUE,6,8608190.5,Basic,has pool and has yard,from 2000 to 2010
85645,49,1,66155,6,3,1998,TRUE,TRUE,1660,5116,426,FALSE,0,8570147.8,Basic,no pool and has yard,from 1990 to 1999
39215,18,21,2527,6,10,1994,FALSE,FALSE,5706,5647,415,FALSE,7,3927273.4,Basic,no pool and has yard,from 1990 to 1999
56643,14,58,92542,4,4,2018,TRUE,TRUE,6952,8746,504,FALSE,7,5673199.8,Basic,no pool and has yard,after 2011
60479,97,11,6995,9,6,2016,FALSE,TRUE,6393,5865,679,FALSE,4,6049532.6,Basic,no pool and no yard,after 2011
20348,57,75,47627,10,10,2021,FALSE,FALSE,209,1777,240,TRUE,2,2037902.1,Basic,no pool and no yard,after 2011
66371,49,75,3948,6,5,2012,FALSE,TRUE,5198,3616,367,FALSE,9,6646262.2,Basic,has pool and no yard,after 2011
31291,16,27,85333,7,8,2012,TRUE,TRUE,1969,9644,689,FALSE,8,3134903.2,Basic,no pool and has yard,after 2011
7330,54,95,86628,5,9,2014,TRUE,FALSE,4957,5927,690,FALSE,4,740586.4,Basic,no pool and no yard,after 2011
41502,81,63,42782,10,9,2016,TRUE,TRUE,6507,3928,307,TRUE,7,4155333.6,Basic,no pool and no yard,after 2011
23027,52,35,83906,6,5,2013,TRUE,TRUE,4215,5746,497,TRUE,6,2309849.3,Basic,no pool and has yard,after 2011
53371,41,97,39428,2,2,2003,FALSE,FALSE,3552,1530,822,FALSE,6,5346532.3,Basic,has pool and no yard,from 2000 to 2010
26997,44,99,92676,2,1,2001,TRUE,TRUE,409,80,715,TRUE,1,2712687.1,Luxury,has pool and has yard,from 2000 to 2010
16806,10,19,32348,5,6,1998,FALSE,TRUE,5645,2749,997,FALSE,0,1686882.8,Basic,no pool and has yard,from 1990 to 1999
44304,87,63,42683,7,10,2002,FALSE,FALSE,5377,6303,146,TRUE,5,4436179.2,Basic,no pool and no yard,from 2000 to 2010
66563,56,53,30380,6,7,2005,TRUE,TRUE,2867,6929,623,FALSE,3,6665417.5,Luxury,has pool and has yard,from 2000 to 2010
89812,74,14,92381,6,7,2002,FALSE,TRUE,7195,3059,467,FALSE,8,8986041.2,Basic,has pool and no yard,from 2000 to 2010
39302,41,67,33675,9,6,2016,FALSE,FALSE,8316,4989,170,FALSE,4,3933732.6,Basic,no pool and no yard,after 2011
44799,32,71,94440,1,5,2003,FALSE,FALSE,7341,4727,408,TRUE,6,4489422.3,Basic,has pool and no yard,from 2000 to 2010
36268,23,65,67529,7,2,1997,TRUE,FALSE,7419,4511,260,TRUE,4,3633523.7,Basic,has pool and no yard,from 1990 to 1999
86676,22,12,77691,8,2,1999,TRUE,TRUE,6119,7836,970,FALSE,3,8672062.9,Basic,has pool and no yard,from 1990 to 1999
83120,8,7,63476,4,1,2005,FALSE,FALSE,2074,9939,121,TRUE,9,8313030.5,Basic,no pool and no yard,from 2000 to 2010
25341,85,47,49111,5,1,2014,FALSE,FALSE,5010,3406,990,TRUE,0,2544899.4,Basic,has pool and has yard,after 2011
25105,8,33,97960,3,7,2006,FALSE,FALSE,9587,471,238,FALSE,3,2515100.6,Basic,has pool and no yard,from 2000 to 2010
54090,61,36,9761,10,7,1996,TRUE,FALSE,4321,8989,923,FALSE,0,5418306.6,Luxury,has pool and has yard,from 1990 to 1999
80610,64,93,877,4,1,2007,TRUE,FALSE,7915,8636,753,TRUE,2,8071729.7,Basic,has pool and no yard,from 2000 to 2010
65507,43,90,4372,4,3,2004,FALSE,FALSE,5622,1788,890,FALSE,2,6557760.4,Basic,no pool and no yard,from 2000 to 2010
27204,73,2,94102,10,10,1997,FALSE,TRUE,5833,6135,574,FALSE,1,2726114.7,Basic,no pool and has yard,from 1990 to 1999
79025,88,42,51700,8,9,2014,FALSE,FALSE,750,6689,728,TRUE,7,7908018.4,Basic,no pool and has yard,after 2011
3452,7,76,62688,8,8,2001,FALSE,FALSE,6823,9422,106,FALSE,1,355370.1,Basic,has pool and no yard,from 2000 to 2010
21550,89,100,96416,5,7,2013,FALSE,FALSE,8350,4046,990,TRUE,10,2164424.3,Basic,no pool and has yard,after 2011
11657,88,21,81560,1,5,2012,TRUE,FALSE,4859,4985,999,FALSE,0,1170585.2,Basic,has pool and no yard,after 2011
28103,84,15,40370,1,1,1993,FALSE,FALSE,884,3358,279,FALSE,1,2815163.3,Basic,has pool and has yard,from 1990 to 1999
47957,13,47,65001,9,1,2017,FALSE,FALSE,6806,6563,259,FALSE,5,4801705.7,Basic,has pool and has yard,after 2011
63519,91,31,62197,6,2,2006,FALSE,TRUE,1001,5368,938,TRUE,10,6358243.6,Basic,has pool and has yard,from 2000 to 2010
76021,71,12,23417,8,5,1990,FALSE,TRUE,9738,9613,727,FALSE,0,7607661,Basic,has pool and has yard,from 1990 to 1999
88259,8,96,78742,4,2,1998,FALSE,TRUE,8896,9058,572,FALSE,5,8832355.8,Basic,no pool and no yard,from 1990 to 1999
82787,69,80,6921,10,10,2014,FALSE,FALSE,27,8936,551,FALSE,6,8289297.4,Basic,has pool and has yard,after 2011
56517,45,25,64707,10,5,1999,FALSE,TRUE,6575,7822,631,FALSE,8,5657851.9,Basic,has pool and no yard,from 1990 to 1999
29096,51,45,69246,9,2,1996,TRUE,TRUE,9210,2171,652,FALSE,0,2913547.6,Basic,has pool and no yard,from 1990 to 1999
36216,15,69,61859,5,3,1999,FALSE,FALSE,405,8881,695,TRUE,1,3622946.9,Basic,no pool and no yard,from 1990 to 1999
5139,71,51,27569,10,5,1998,FALSE,FALSE,8060,6548,517,TRUE,2,525841.8,Basic,has pool and has yard,from 1990 to 1999
25487,54,76,25288,1,10,2002,FALSE,FALSE,4815,6098,435,TRUE,2,2562661.2,Basic,has pool and has yard,from 2000 to 2010
35733,25,3,20526,4,9,2003,FALSE,FALSE,2304,5810,899,FALSE,3,3573868.3,Basic,no pool and no yard,from 2000 to 2010
16735,92,80,34430,9,9,2010,TRUE,TRUE,2664,182,759,FALSE,1,1677084,Basic,has pool and no yard,from 2000 to 2010
56202,3,89,39915,5,5,2001,FALSE,FALSE,8228,4928,254,FALSE,5,5629550.1,Basic,no pool and no yard,from 2000 to 2010
12426,33,40,68790,5,2,2020,FALSE,FALSE,5838,262,901,TRUE,9,1253371,Basic,has pool and has yard,after 2011
33984,100,41,32690,2,10,1990,FALSE,FALSE,1083,7452,452,TRUE,3,3402691,Basic,has pool and no yard,from 1990 to 1999
98651,32,48,62209,4,10,2004,FALSE,TRUE,994,131,565,TRUE,10,9870164.4,Basic,no pool and no yard,from 2000 to 2010
5117,58,30,52406,4,3,2018,FALSE,TRUE,9147,3784,926,TRUE,6,517775.8,Basic,no pool and has yard,after 2011
56800,87,12,53535,7,9,1999,FALSE,TRUE,6298,2005,539,TRUE,9,5683058.9,Basic,has pool and no yard,from 1990 to 1999
90904,25,53,866,9,10,2009,FALSE,FALSE,3625,4006,940,TRUE,9,9093802.9,Basic,has pool and no yard,from 2000 to 2010
26923,55,57,20785,3,1,2004,FALSE,TRUE,9177,3340,145,FALSE,2,2698265.4,Basic,no pool and no yard,from 2000 to 2010
15734,35,24,25611,1,3,2003,TRUE,TRUE,792,9480,401,TRUE,8,1579608.3,Basic,no pool and has yard,from 2000 to 2010
17513,81,73,71442,7,5,1996,FALSE,FALSE,3196,801,263,TRUE,8,1761977.6,Basic,has pool and no yard,from 1990 to 1999
14052,47,67,52425,2,6,2013,TRUE,TRUE,1285,8215,987,TRUE,5,1411943.3,Basic,has pool and no yard,after 2011
19727,58,82,2799,4,5,1996,TRUE,FALSE,1637,2920,527,FALSE,7,1984798.6,Luxury,has pool and has yard,from 1990 to 1999
77423,58,16,45820,8,1,1996,TRUE,TRUE,564,866,329,FALSE,9,7749477.6,Luxury,has pool and has yard,from 1990 to 1999
65904,84,47,32271,3,1,2002,FALSE,FALSE,1605,3922,155,TRUE,0,6596494.2,Basic,has pool and no yard,from 2000 to 2010
29001,49,72,14536,7,10,1994,FALSE,FALSE,1526,8164,202,FALSE,5,2912635.4,Basic,has pool and has yard,from 1990 to 1999
32361,44,57,58299,3,10,2018,FALSE,FALSE,7036,3216,685,FALSE,3,3240276.8,Basic,no pool and has yard,after 2011
93174,36,53,50115,5,8,1997,FALSE,FALSE,3133,2493,879,TRUE,1,9325575.7,Basic,has pool and no yard,from 1990 to 1999
71192,8,89,54582,10,7,2021,FALSE,FALSE,5726,1576,239,TRUE,5,7129401.1,Basic,has pool and no yard,after 2011
68128,39,18,35709,6,5,1999,TRUE,FALSE,3823,8783,856,FALSE,10,6817710.9,Basic,has pool and no yard,from 1990 to 1999
98923,61,33,63573,3,8,2015,TRUE,FALSE,1393,9134,224,FALSE,0,9897661.5,Basic,has pool and no yard,after 2011
72196,50,12,56655,4,6,2013,FALSE,FALSE,8722,3606,608,FALSE,1,7225665.3,Basic,has pool and has yard,after 2011
99278,10,41,81024,4,5,2004,TRUE,FALSE,9887,3920,513,TRUE,2,9932606.4,Basic,has pool and no yard,from 2000 to 2010
30896,94,40,26510,9,4,2014,TRUE,FALSE,2375,6784,353,FALSE,0,3092891.4,Basic,no pool and no yard,after 2011
50293,82,99,29781,5,6,1994,TRUE,FALSE,847,2929,166,TRUE,1,5038042.4,Basic,no pool and has yard,from 1990 to 1999
18229,24,84,49057,6,3,2001,TRUE,TRUE,6915,2166,243,TRUE,4,1832795.1,Basic,has pool and no yard,from 2000 to 2010
79224,87,84,73771,8,7,2008,FALSE,FALSE,9128,4915,648,TRUE,0,7926948.8,Basic,no pool and no yard,from 2000 to 2010
91975,49,24,82003,2,4,2012,TRUE,TRUE,9533,7865,473,TRUE,10,9198849.2,Basic,no pool and no yard,after 2011
36387,4,17,32123,7,9,1993,TRUE,TRUE,6573,7796,577,FALSE,2,3642700.3,Luxury,has pool and has yard,from 1990 to 1999
32136,96,82,56803,10,7,2012,TRUE,TRUE,1924,2390,694,FALSE,4,3227676.2,Luxury,has pool and has yard,after 2011
20995,5,29,80373,6,2,2015,FALSE,FALSE,2240,5667,487,TRUE,5,2103067.5,Basic,no pool and has yard,after 2011
94361,77,42,40853,3,10,2020,TRUE,FALSE,2139,3279,848,TRUE,7,9442418,Basic,no pool and has yard,after 2011
53019,41,8,22415,7,5,2004,TRUE,TRUE,4970,7180,106,FALSE,4,5306854.4,Basic,no pool and has yard,from 2000 to 2010
8609,35,55,95199,9,5,2012,FALSE,FALSE,351,7554,482,TRUE,4,867508.2,Basic,has pool and has yard,after 2011
64245,59,5,9634,4,2,2012,FALSE,TRUE,4341,8736,559,TRUE,5,6430465.2,Basic,has pool and has yard,after 2011
28192,64,12,50927,6,4,2000,TRUE,TRUE,9495,1048,999,FALSE,1,2820880,Basic,no pool and no yard,from 2000 to 2010
14933,56,100,45031,4,1,2020,TRUE,TRUE,4788,316,587,FALSE,7,1500885,Luxury,has pool and has yard,after 2011
54323,79,83,81487,9,5,2015,FALSE,FALSE,6116,8177,970,FALSE,1,5442454.5,Basic,has pool and no yard,after 2011
92204,27,33,1541,8,4,2008,FALSE,TRUE,2390,2590,516,FALSE,10,9226065.8,Basic,no pool and has yard,from 2000 to 2010
3314,3,3,11840,1,8,2014,FALSE,FALSE,9251,169,978,TRUE,0,336316.4,Basic,has pool and has yard,after 2011
17466,80,51,40049,9,6,2005,FALSE,FALSE,6862,4415,444,FALSE,1,1751126.5,Basic,no pool and no yard,from 2000 to 2010
17389,98,30,12240,8,1,2008,TRUE,FALSE,1922,9714,387,FALSE,3,1744561.8,Basic,no pool and has yard,from 2000 to 2010
23444,72,62,29408,2,1,2019,FALSE,TRUE,3821,4186,348,TRUE,4,2349143.9,Basic,has pool and no yard,after 2011
24097,42,31,57837,8,1,1991,TRUE,TRUE,1222,7433,218,FALSE,1,2416228.1,Basic,has pool and no yard,from 1990 to 1999
59850,12,18,80347,3,8,2006,FALSE,FALSE,3447,2845,670,TRUE,10,5990534.6,Basic,no pool and has yard,from 2000 to 2010
88387,59,40,55379,8,3,1994,FALSE,FALSE,2808,9635,494,TRUE,3,8845142.4,Basic,no pool and has yard,from 1990 to 1999
17671,45,88,61711,1,6,2001,FALSE,FALSE,8916,3910,775,TRUE,3,1777405.1,Basic,has pool and has yard,from 2000 to 2010
8537,59,49,19292,9,8,1998,TRUE,TRUE,3152,3491,238,FALSE,7,859540.8,Basic,no pool and has yard,from 1990 to 1999
19183,18,41,64943,2,10,2004,TRUE,FALSE,7151,5616,470,TRUE,3,1919702.4,Basic,no pool and no yard,from 2000 to 2010
74178,54,36,89372,6,5,2016,FALSE,TRUE,5497,6167,872,TRUE,9,7424829.6,Basic,no pool and has yard,after 2011
10562,38,14,98984,4,7,2014,FALSE,FALSE,7767,1842,542,FALSE,1,1058582.4,Basic,no pool and has yard,after 2011
77339,55,50,4947,7,4,2008,TRUE,TRUE,6408,8625,748,TRUE,8,7741650.8,Basic,has pool and no yard,from 2000 to 2010
9842,92,1,74478,8,1,2009,FALSE,FALSE,7593,2586,520,TRUE,10,987460.9,Basic,no pool and has yard,from 2000 to 2010
39477,84,22,1906,8,7,1993,TRUE,FALSE,2103,9193,859,FALSE,5,3948983.3,Basic,no pool and no yard,from 1990 to 1999
22482,95,87,87952,6,1,1997,FALSE,FALSE,9933,1563,926,TRUE,8,2256703.7,Basic,no pool and no yard,from 1990 to 1999
26592,72,49,43397,8,9,1992,TRUE,FALSE,6614,1414,752,TRUE,10,2667272.2,Basic,has pool and no yard,from 1990 to 1999
27008,9,96,46477,8,4,2013,FALSE,FALSE,1759,2156,665,FALSE,7,2714052.3,Basic,has pool and no yard,after 2011
48768,37,86,84665,9,6,2016,FALSE,FALSE,2302,9038,411,FALSE,6,4887404.6,Basic,has pool and has yard,after 2011
81967,13,86,52020,7,4,2003,FALSE,FALSE,1913,2916,163,FALSE,1,8208953.3,Basic,no pool and has yard,from 2000 to 2010
94845,37,98,85082,3,2,2000,TRUE,TRUE,5484,6419,122,TRUE,0,9494690,Luxury,has pool and has yard,from 2000 to 2010
22451,98,37,95083,2,9,1990,FALSE,TRUE,3714,2551,557,FALSE,2,2250405,Basic,has pool and no yard,from 1990 to 1999
89087,2,44,11926,7,7,2007,TRUE,FALSE,8225,8734,852,FALSE,1,8914578.7,Basic,has pool and no yard,from 2000 to 2010
4881,78,96,84338,1,3,2007,FALSE,FALSE,6456,7884,712,TRUE,6,493342.7,Basic,no pool and no yard,from 2000 to 2010
31484,95,73,29502,5,10,2010,FALSE,FALSE,517,1825,861,FALSE,0,3158232,Basic,no pool and has yard,from 2000 to 2010
42616,83,97,11070,6,4,1996,FALSE,FALSE,7206,2319,489,TRUE,1,4272292.6,Basic,has pool and no yard,from 1990 to 1999
99840,13,40,20177,4,5,2002,FALSE,FALSE,8071,5206,701,TRUE,4,9988738.2,Basic,no pool and has yard,from 2000 to 2010
67360,55,42,33564,3,8,2003,FALSE,FALSE,6775,4975,448,FALSE,6,6742928.3,Basic,has pool and no yard,from 2000 to 2010
70010,92,29,27895,1,9,2011,TRUE,TRUE,9689,7179,900,FALSE,1,7008509.1,Luxury,has pool and has yard,after 2011
23228,16,18,77811,3,2,2013,FALSE,TRUE,3513,1392,563,TRUE,3,2324503.3,Basic,no pool and no yard,after 2011
67055,85,70,13397,8,8,2011,FALSE,FALSE,4388,6604,693,TRUE,9,6712487.1,Basic,no pool and has yard,after 2011
39758,19,2,98096,9,5,2011,TRUE,FALSE,9954,9859,823,TRUE,0,3983187.1,Luxury,has pool and has yard,after 2011
47618,53,98,77919,9,6,1996,TRUE,TRUE,7883,8714,137,FALSE,4,4765943.6,Basic,no pool and has yard,from 1990 to 1999
39897,78,34,90124,8,5,2019,TRUE,TRUE,6857,1567,877,FALSE,9,3998497.9,Luxury,has pool and has yard,after 2011
49729,3,89,11183,9,10,1991,TRUE,TRUE,1545,4051,443,TRUE,0,4984739.1,Basic,no pool and has yard,from 1990 to 1999
86564,12,17,50782,5,2,2014,FALSE,FALSE,5488,4281,175,TRUE,1,8664807.4,Basic,has pool and has yard,after 2011
7426,29,59,62127,10,6,2013,FALSE,TRUE,6817,568,786,FALSE,5,748575.3,Basic,no pool and no yard,after 2011
97110,72,77,68457,1,1,1993,FALSE,FALSE,1464,4241,428,FALSE,8,9718256.3,Basic,no pool and no yard,from 1990 to 1999
83738,35,39,30100,7,6,2010,FALSE,TRUE,824,2170,424,FALSE,2,8379855,Basic,has pool and no yard,from 2000 to 2010
77716,85,28,8928,7,1,2006,TRUE,FALSE,2286,4964,968,TRUE,5,7773638.6,Basic,no pool and no yard,from 2000 to 2010
88251,56,30,13364,7,6,2011,TRUE,FALSE,6309,2546,336,TRUE,6,8828611.1,Basic,no pool and no yard,after 2011
38800,99,53,20848,1,4,2003,TRUE,TRUE,6536,6725,149,FALSE,0,3883353.3,Basic,no pool and no yard,from 2000 to 2010
54789,36,47,52920,6,8,2005,FALSE,TRUE,1180,7969,442,TRUE,9,5480117.5,Basic,no pool and no yard,from 2000 to 2010
99099,42,31,63806,10,9,2005,TRUE,TRUE,4838,1739,535,TRUE,9,9915651.5,Luxury,has pool and has yard,from 2000 to 2010
77018,26,63,96615,1,10,2015,TRUE,TRUE,6578,8672,540,FALSE,6,7704215.5,Basic,no pool and no yard,after 2011
69707,67,58,43295,6,8,2005,FALSE,FALSE,1397,8149,458,FALSE,3,6977217.5,Basic,has pool and has yard,from 2000 to 2010
84211,28,66,60597,3,5,1996,TRUE,FALSE,4313,1242,133,FALSE,2,8426333.6,Basic,has pool and no yard,from 1990 to 1999
59752,83,86,78411,10,5,1995,FALSE,FALSE,4550,7609,246,TRUE,0,5987095.5,Basic,has pool and no yard,from 1990 to 1999
37815,67,26,44249,4,8,2005,FALSE,TRUE,5008,7152,518,TRUE,0,3783946.5,Basic,no pool and no yard,from 2000 to 2010
18681,89,18,47701,9,3,2001,TRUE,TRUE,1036,5526,356,TRUE,5,1876356.1,Luxury,has pool and has yard,from 2000 to 2010
28285,28,97,26055,4,1,2006,FALSE,FALSE,8041,8084,118,FALSE,1,2840774.6,Basic,no pool and has yard,from 2000 to 2010
59773,42,18,3478,7,5,1999,TRUE,FALSE,7426,9213,757,TRUE,10,5978589.9,Basic,no pool and no yard,from 1990 to 1999
87566,38,15,40982,9,8,2008,FALSE,FALSE,4781,5281,354,FALSE,6,8759575.8,Basic,no pool and has yard,from 2000 to 2010
58801,69,100,6506,7,3,2016,TRUE,TRUE,3810,378,136,FALSE,1,5891738.6,Luxury,has pool and has yard,after 2011
6454,29,63,81196,4,2,1996,FALSE,TRUE,9136,3205,365,TRUE,2,646692.6,Basic,no pool and no yard,from 1990 to 1999
87590,42,29,3841,7,2,2021,FALSE,TRUE,5863,4058,635,FALSE,1,8764908.1,Basic,no pool and has yard,after 2011
25532,94,25,9864,5,1,2006,TRUE,TRUE,6959,4906,235,TRUE,3,2555050.6,Basic,no pool and no yard,from 2000 to 2010
15791,20,7,82060,9,1,1996,TRUE,FALSE,785,5340,322,FALSE,7,1583248.6,Luxury,has pool and has yard,from 1990 to 1999
32737,24,98,80030,8,1,1995,TRUE,FALSE,9526,8248,942,FALSE,10,3278517.5,Basic,no pool and no yard,from 1990 to 1999
74097,11,29,63180,1,5,2003,TRUE,TRUE,1337,9731,588,FALSE,7,7411597.3,Basic,no pool and no yard,from 2000 to 2010
24995,59,95,84138,7,10,2009,FALSE,TRUE,6515,5027,837,FALSE,3,2511825.9,Basic,has pool and has yard,from 2000 to 2010
13591,18,28,62003,6,6,1990,TRUE,TRUE,1561,5983,735,FALSE,4,1367021,Basic,no pool and has yard,from 1990 to 1999
77100,83,63,65843,8,7,2004,FALSE,TRUE,6924,3127,107,TRUE,8,7719293.4,Basic,has pool and has yard,from 2000 to 2010
21189,23,83,25338,5,7,1994,FALSE,TRUE,8252,8668,209,FALSE,3,2126521.4,Basic,no pool and no yard,from 1990 to 1999
28195,80,80,8040,1,6,1995,FALSE,FALSE,1274,5675,984,TRUE,5,2826549.5,Basic,no pool and no yard,from 1990 to 1999
92363,66,68,81910,1,9,2013,TRUE,TRUE,2054,186,551,TRUE,5,9242507.3,Basic,has pool and no yard,after 2011
31752,69,27,93037,3,3,1997,TRUE,TRUE,244,7808,576,FALSE,7,3181933.7,Luxury,has pool and has yard,from 1990 to 1999
94966,64,56,56262,4,6,2010,FALSE,FALSE,1360,263,237,TRUE,1,9505250,Basic,no pool and has yard,from 2000 to 2010
35493,27,100,94691,1,5,1997,TRUE,TRUE,8212,5585,777,TRUE,2,3558407.7,Luxury,has pool and has yard,from 1990 to 1999
78152,6,21,43912,7,1,2005,TRUE,FALSE,5218,6251,562,FALSE,3,7819761.5,Basic,has pool and no yard,from 2000 to 2010
13874,91,8,57946,5,7,1992,FALSE,TRUE,4886,6859,325,FALSE,4,1393115.2,Basic,no pool and has yard,from 1990 to 1999
74893,14,37,67654,2,6,2015,TRUE,TRUE,4325,5764,195,FALSE,7,7490630.5,Basic,no pool and no yard,after 2011
36314,100,42,88802,7,7,2008,FALSE,FALSE,5745,1273,146,FALSE,5,3638453.8,Basic,has pool and has yard,from 2000 to 2010
34804,35,37,72064,9,6,1991,FALSE,TRUE,5165,3601,256,FALSE,3,3484349.1,Basic,has pool and no yard,from 1990 to 1999
33783,24,7,30287,1,4,1993,TRUE,TRUE,928,8369,824,TRUE,4,3384758.3,Luxury,has pool and has yard,from 1990 to 1999
47739,40,40,3890,3,4,2007,TRUE,TRUE,9446,7432,955,FALSE,0,4782451.7,Basic,has pool and no yard,from 2000 to 2010
39108,64,67,89635,1,10,2020,FALSE,FALSE,9251,2300,568,FALSE,5,3915608,Basic,no pool and has yard,after 2011
36823,16,36,73897,4,1,2002,FALSE,FALSE,5808,5586,989,TRUE,9,3687131.2,Basic,has pool and no yard,from 2000 to 2010
88221,94,51,62304,8,10,2004,TRUE,FALSE,8436,4823,945,TRUE,5,8828225.4,Basic,has pool and no yard,from 2000 to 2010
